"Time (s)","Fx (N)","Fy (N)","Fz (N)","Tx (Nm)","Ty (Nm)","Tz (Nm)","AI7 (V)","AI8 (V)"
64.350000,0.083910,0.055655,-2.323309,0.004745,0.014542,-0.000634,0.003163,0.000568
64.355000,0.087797,0.033809,-2.271118,0.003878,0.014314,-0.000896,0.002514,0.001866
64.360000,0.075560,0.050544,-2.244360,0.004678,0.014669,-0.001110,0.001541,0.003811
64.365000,0.079808,0.050730,-2.246175,0.004637,0.014617,-0.000604,0.002838,-0.000080
64.370000,0.107961,0.069467,-2.307436,0.004760,0.014536,-0.000705,0.002190,0.000568
64.375000,0.107850,0.062281,-2.294708,0.004908,0.014316,-0.000960,0.003163,0.003487
64.380000,0.107644,0.059755,-2.252158,0.004944,0.014674,-0.001236,0.002838,-0.002674
64.385000,0.099703,0.066953,-2.312349,0.004463,0.014974,-0.001156,0.002838,-0.002026
64.390000,0.117916,0.049385,-2.338839,0.004642,0.014657,-0.000990,0.002514,0.000893
64.395000,0.085656,0.047310,-2.311543,0.004884,0.014975,-0.001108,0.001866,-0.002999
64.400000,0.101716,0.070739,-2.301701,0.005096,0.015036,-0.001065,0.002514,-0.002026
64.405000,0.115839,0.071801,-2.322062,0.004905,0.014959,-0.001007,0.002838,-0.000080
64.410000,0.123858,0.062114,-2.315943,0.004707,0.014561,-0.001124,0.002838,-0.002674
64.415000,0.113792,0.068566,-2.345509,0.005355,0.015190,-0.001090,0.002838,-0.002350
64.420000,0.111618,0.062038,-2.296655,0.004757,0.014712,-0.001462,0.003163,0.000893
64.425000,0.119714,0.040870,-2.296564,0.004457,0.015008,-0.001296,0.003811,-0.003972
64.430000,0.089726,0.054558,-2.344887,0.004965,0.015254,-0.001020,0.002514,0.000568
64.435000,0.113800,0.061209,-2.301943,0.004900,0.015056,-0.001009,0.001866,0.002514
64.440000,0.119610,0.078306,-2.273614,0.004467,0.015102,-0.001423,0.003811,-0.000729
64.445000,0.105669,0.065667,-2.302745,0.004640,0.014773,-0.001295,0.003163,0.002190
64.450000,0.097723,0.056907,-2.358721,0.005252,0.015095,-0.001157,0.002514,0.002838
64.455000,0.107783,0.046095,-2.355804,0.004908,0.014991,-0.001160,0.002838,-0.000404
64.460000,0.107576,0.043154,-2.296968,0.004424,0.014829,-0.001526,0.002514,0.000568
64.465000,0.091637,0.060023,-2.325807,0.004521,0.015079,-0.001245,0.001866,0.001217
64.470000,0.097852,0.042616,-2.348199,0.004617,0.014940,-0.000913,0.001866,-0.000729
64.475000,0.127800,0.064650,-2.326373,0.004860,0.015281,-0.001171,0.003487,-0.002026
64.480000,0.125682,0.077418,-2.303406,0.005068,0.014981,-0.001393,0.001541,0.000568
64.485000,0.113590,0.053853,-2.259520,0.005142,0.014669,-0.001431,0.002190,-0.001702
64.490000,0.131872,0.048169,-2.339667,0.005049,0.014657,-0.001208,0.002838,-0.000729
64.495000,0.109727,0.046910,-2.329594,0.004816,0.014372,-0.001359,0.003487,-0.000404
64.500000,0.115680,0.059648,-2.269364,0.004889,0.014492,-0.001320,0.002514,-0.002999
64.505000,0.121800,0.065786,-2.295597,0.005107,0.014730,-0.001118,0.002514,-0.001053
64.510000,0.135957,0.061973,-2.288958,0.004613,0.014545,-0.000950,0.003811,-0.001053
64.515000,0.121754,0.054044,-2.295818,0.005371,0.014485,-0.001263,0.002838,-0.002999
64.520000,0.119604,0.052706,-2.269780,0.005319,0.014634,-0.001486,0.003163,-0.000729
64.525000,0.125720,0.051674,-2.313218,0.005213,0.014825,-0.001373,0.003163,0.001541
64.530000,0.138028,0.061048,-2.352572,0.004926,0.014343,-0.001010,0.002838,-0.001053
64.535000,0.107791,0.046031,-2.345660,0.004955,0.014741,-0.001161,0.002514,0.003811
64.540000,0.121753,0.068357,-2.315883,0.005306,0.015225,-0.001170,0.001866,0.001866
64.545000,0.133810,0.086824,-2.333465,0.004923,0.014934,-0.001278,0.002838,0.001866
64.550000,0.130107,0.070973,-2.374643,0.005455,0.014600,-0.000725,0.003487,0.003163
64.555000,0.093690,0.052228,-2.338392,0.005326,0.015118,-0.001130,0.002838,0.001217
64.560000,0.099714,0.057910,-2.365890,0.005065,0.014866,-0.001272,0.003811,0.000893
64.565000,0.131860,0.069069,-2.340080,0.004734,0.014404,-0.001290,0.002514,0.002190
64.570000,0.109975,0.073477,-2.398230,0.005005,0.015272,-0.000786,0.002514,-0.000404
64.575000,0.103859,0.058136,-2.347957,0.005121,0.015308,-0.000844,0.001866,-0.001702
64.580000,0.138026,0.089496,-2.342007,0.005176,0.014989,-0.000825,0.003163,-0.000729
64.585000,0.115912,0.060410,-2.337945,0.005596,0.014736,-0.000897,0.002838,-0.002026
64.590000,0.118008,0.068714,-2.357665,0.005544,0.014723,-0.000755,0.002838,-0.002999
64.595000,0.097723,0.061439,-2.352196,0.005040,0.014902,-0.001186,0.003811,-0.002674
64.600000,0.135818,0.066585,-2.316927,0.004908,0.014158,-0.001401,0.002514,-0.003323
64.605000,0.109690,0.094035,-2.329566,0.004879,0.015014,-0.001284,0.002190,-0.000080
64.610000,0.109884,0.056723,-2.341634,0.004922,0.015000,-0.000902,0.001541,0.000893
64.615000,0.146077,0.072937,-2.345607,0.005130,0.014758,-0.000858,0.003487,-0.002350
64.620000,0.139673,0.078395,-2.266952,0.005444,0.014618,-0.001499,0.003163,-0.000404
64.625000,0.115827,0.057798,-2.325309,0.005346,0.014602,-0.001096,0.003163,0.002514
64.630000,0.131983,0.059639,-2.308918,0.004645,0.014157,-0.000985,0.003163,-0.001053
64.635000,0.129910,0.074805,-2.312743,0.004722,0.013886,-0.001179,0.002838,0.001866
64.640000,0.103559,0.069227,-2.272737,0.004898,0.015027,-0.001373,0.002838,0.003163
64.645000,0.111872,0.053069,-2.314868,0.004904,0.014878,-0.000902,0.001541,0.000568
64.650000,0.144014,0.078710,-2.332527,0.004928,0.014961,-0.000912,0.003163,0.002514
64.655000,0.133848,0.075164,-2.289013,0.005293,0.014793,-0.001081,0.002838,0.002514
64.660000,0.095619,0.067132,-2.271648,0.005129,0.014987,-0.001151,0.003163,-0.000404
64.665000,0.119798,0.067063,-2.308887,0.005300,0.014630,-0.001147,0.002838,0.002838
64.670000,0.127981,0.064527,-2.315234,0.004861,0.014286,-0.000926,0.001866,0.000893
64.675000,0.111858,0.071524,-2.308659,0.004529,0.014433,-0.001014,0.000893,-0.004296
64.680000,0.123748,0.062102,-2.282732,0.004852,0.014916,-0.001202,0.002514,-0.001377
64.685000,0.137872,0.089128,-2.296032,0.004988,0.014879,-0.001077,0.001217,-0.000729
64.690000,0.125980,0.068160,-2.311625,0.004884,0.014571,-0.000839,0.002838,-0.004620
64.695000,0.099768,0.045963,-2.257421,0.005114,0.014585,-0.000906,0.002838,-0.001053
64.700000,0.105506,0.074867,-2.215777,0.005120,0.014565,-0.001426,0.003163,-0.000080
64.705000,0.127673,0.080743,-2.252903,0.005324,0.014382,-0.001392,0.002838,-0.002999
64.710000,0.105950,0.072889,-2.300819,0.004545,0.014520,-0.000706,0.003163,-0.001377
64.715000,0.127653,0.050184,-2.270177,0.004833,0.014925,-0.001428,0.001866,0.000244
64.720000,0.131684,0.064168,-2.239768,0.004909,0.014728,-0.001338,0.003163,-0.001377
64.725000,0.105703,0.054085,-2.258175,0.005198,0.014630,-0.001097,0.002838,-0.000404
64.730000,0.099832,0.033901,-2.261002,0.004438,0.014238,-0.000889,0.003487,0.000893
64.735000,0.095581,0.059924,-2.255176,0.005045,0.014797,-0.001239,0.003811,-0.000729
64.740000,0.121634,0.076784,-2.216378,0.004511,0.014231,-0.001399,0.003163,0.003163
64.745000,0.107726,0.073589,-2.255479,0.004405,0.014315,-0.001154,0.003163,0.001541
64.750000,0.127792,0.045426,-2.296539,0.004663,0.014296,-0.001325,0.002838,0.000244
64.755000,0.133826,0.072442,-2.276183,0.004807,0.014413,-0.001200,0.002190,0.002190
64.760000,0.127672,0.061874,-2.215815,0.005184,0.014526,-0.001282,0.002514,0.000893
64.765000,0.117786,0.041930,-2.258836,0.004703,0.014158,-0.001160,0.003811,-0.000729
64.770000,0.103681,0.052714,-2.241561,0.005051,0.014284,-0.001157,0.002514,0.002838
64.775000,0.105811,0.063429,-2.250799,0.005109,0.014267,-0.000901,0.002190,-0.000729
64.780000,0.123636,0.073235,-2.182587,0.004638,0.014244,-0.001312,0.003163,-0.002999
64.785000,0.143680,0.063665,-2.220623,0.004803,0.013832,-0.001593,0.002838,-0.000080
64.790000,0.129758,0.084383,-2.231951,0.005490,0.014447,-0.001134,0.002838,-0.002999
64.795000,0.133842,0.058116,-2.249320,0.004687,0.013894,-0.001207,0.003811,-0.003647
64.800000,0.127669,0.049404,-2.210226,0.004173,0.013604,-0.001524,0.001866,0.001217
64.805000,0.113675,0.076796,-2.212450,0.004235,0.014223,-0.001234,0.001866,-0.002674
64.810000,0.107860,0.064657,-2.274282,0.004925,0.014479,-0.000845,0.002514,-0.001702
64.815000,0.139856,0.080212,-2.202395,0.004386,0.014153,-0.001055,0.002190,0.002514
64.820000,0.119685,0.063948,-2.222604,0.004725,0.013859,-0.001349,0.002838,-0.001702
64.825000,0.095552,0.066815,-2.241983,0.005033,0.014490,-0.001323,0.002514,-0.002026
64.830000,0.111717,0.057335,-2.275680,0.004925,0.014213,-0.001269,0.003163,0.002190
64.835000,0.125810,0.048606,-2.235808,0.004547,0.013558,-0.001244,0.002838,0.000568
64.840000,0.111805,0.054833,-2.221199,0.004687,0.014073,-0.000960,0.002190,0.000893
64.845000,0.117844,0.070278,-2.237867,0.004907,0.014389,-0.000894,0.002190,0.004784
64.850000,0.126009,0.068186,-2.297827,0.005027,0.014430,-0.000754,0.003163,0.002190
64.855000,0.125816,0.053459,-2.259227,0.004757,0.013610,-0.001270,0.003163,0.001866
64.860000,0.109534,0.053631,-2.232898,0.005002,0.014333,-0.001519,0.002514,0.003163
64.865000,0.117609,0.062875,-2.239779,0.004811,0.014148,-0.001489,0.002838,-0.002026
64.870000,0.131955,0.052148,-2.245384,0.004283,0.013690,-0.000989,0.003163,-0.000729
64.875000,0.107800,0.038164,-2.231613,0.004315,0.013611,-0.001085,0.002190,0.000568
64.880000,0.137831,0.072290,-2.191759,0.005099,0.014159,-0.001025,0.002838,-0.002674
64.885000,0.155994,0.080248,-2.222480,0.004565,0.014060,-0.000966,0.003163,-0.001053
64.890000,0.141929,0.062765,-2.208512,0.004810,0.013841,-0.000976,0.002838,-0.000729
64.895000,0.131757,0.052402,-2.195236,0.005230,0.014173,-0.001145,0.002514,-0.004296
64.900000,0.143641,0.068325,-2.183643,0.004834,0.014048,-0.001531,0.003487,-0.001702
64.905000,0.129717,0.062388,-2.206497,0.004290,0.013613,-0.001406,0.002514,-0.000080
64.910000,0.132086,0.083066,-2.247331,0.004734,0.013891,-0.000611,0.001866,-0.002350
64.915000,0.149966,0.065227,-2.194880,0.005058,0.014148,-0.000855,0.001866,0.000244
64.920000,0.153892,0.092953,-2.169084,0.004498,0.014091,-0.001016,0.002838,-0.001053
64.925000,0.145988,0.079142,-2.181214,0.005039,0.013447,-0.000858,0.003811,-0.000080
64.930000,0.129930,0.072697,-2.237612,0.005477,0.013982,-0.000861,0.002838,0.001541
64.935000,0.145863,0.067296,-2.202508,0.004829,0.013706,-0.001170,0.004136,0.001866
64.940000,0.143879,0.058740,-2.206306,0.004172,0.013369,-0.001236,0.003487,0.000568
64.945000,0.135886,0.087421,-2.228845,0.004657,0.013868,-0.001057,0.002514,0.004460
64.950000,0.129926,0.070592,-2.288186,0.005367,0.014651,-0.000888,0.002514,0.004136
64.955000,0.160072,0.097051,-2.241935,0.004935,0.014524,-0.000758,0.003487,0.000244
64.960000,0.151982,0.075626,-2.225577,0.004916,0.013640,-0.001027,0.002838,0.001541
64.965000,0.137986,0.072910,-2.257638,0.005663,0.014432,-0.000771,0.002514,0.000893
64.970000,0.131987,0.057510,-2.291500,0.005342,0.013955,-0.000926,0.003487,-0.002674
64.975000,0.103834,0.054937,-2.291752,0.004399,0.013962,-0.001054,0.002838,0.000893
64.980000,0.101750,0.058752,-2.254420,0.004945,0.014597,-0.000958,0.002838,-0.001053
64.985000,0.137932,0.084363,-2.238067,0.005347,0.014265,-0.000882,0.001866,-0.003323
64.990000,0.152185,0.078201,-2.261460,0.004369,0.014253,-0.000577,0.003163,-0.001377
64.995000,0.152114,0.082661,-2.238437,0.004485,0.013697,-0.000775,0.002838,-0.002026
65.000000,0.157849,0.086420,-2.232969,0.005579,0.014120,-0.001267,0.001866,-0.004620
65.005000,0.129761,0.051448,-2.245651,0.005267,0.014437,-0.001202,0.002838,-0.001377
65.010000,0.146096,0.064944,-2.241946,0.004019,0.013799,-0.000784,0.002838,-0.001377
65.015000,0.119982,0.069133,-2.274350,0.004801,0.013996,-0.000788,0.002190,-0.001377
65.020000,0.133768,0.086559,-2.198397,0.005503,0.014200,-0.001104,0.001866,0.001541
65.025000,0.129786,0.081749,-2.215353,0.004914,0.014343,-0.001082,0.003163,0.001217
65.030000,0.152091,0.085369,-2.271863,0.005013,0.013997,-0.000827,0.002514,0.000244
65.035000,0.135851,0.090288,-2.268872,0.005419,0.014359,-0.001106,0.002838,0.002190
65.040000,0.127759,0.068789,-2.215453,0.005079,0.013944,-0.001201,0.003487,0.000893
65.045000,0.109634,0.044267,-2.194985,0.005056,0.014222,-0.001211,0.003811,-0.000729
65.050000,0.119974,0.083338,-2.260650,0.004974,0.014262,-0.000695,0.002838,0.002514
65.055000,0.135835,0.085084,-2.171457,0.005075,0.013833,-0.000996,0.003487,0.000893
65.060000,0.117743,0.083815,-2.205418,0.004366,0.013919,-0.001148,0.003487,-0.001702
65.065000,0.135961,0.066461,-2.241753,0.004642,0.014098,-0.000893,0.001866,0.005433
65.070000,0.138020,0.086998,-2.287969,0.005404,0.014514,-0.000769,0.002514,-0.000404
65.075000,0.132016,0.078362,-2.200211,0.005278,0.013608,-0.000665,0.003163,-0.002999
65.080000,0.105649,0.067923,-2.218137,0.005227,0.014207,-0.001178,0.003163,-0.002674
65.085000,0.123825,0.078118,-2.201460,0.004805,0.013827,-0.001005,0.003811,-0.002999
65.090000,0.127864,0.082995,-2.245175,0.004918,0.014025,-0.001031,0.002514,-0.003972
65.095000,0.105818,0.072518,-2.230946,0.004548,0.014185,-0.000873,0.001866,-0.001053
65.100000,0.123699,0.071028,-2.181965,0.004863,0.014159,-0.001171,0.001541,-0.002350
65.105000,0.125761,0.079394,-2.195037,0.004860,0.014448,-0.001026,0.002190,-0.002999
65.110000,0.105795,0.067603,-2.163544,0.004812,0.013572,-0.000846,0.002190,0.001217
65.115000,0.107805,0.042889,-2.163716,0.004634,0.013655,-0.000853,0.002838,-0.000404
65.120000,0.131674,0.066208,-2.162209,0.005210,0.013780,-0.001310,0.003811,-0.000404
65.125000,0.129821,0.098004,-2.198416,0.004860,0.013811,-0.001053,0.003811,0.003811
65.130000,0.116002,0.092498,-2.233588,0.004558,0.014008,-0.000584,0.001866,0.000893
65.135000,0.121725,0.077474,-2.248609,0.005409,0.014691,-0.001139,0.002514,0.002190
65.140000,0.133776,0.081771,-2.201963,0.005103,0.014427,-0.001078,0.002190,0.003163
65.145000,0.117764,0.075005,-2.187359,0.005454,0.014295,-0.000915,0.003163,0.001217
65.150000,0.099868,0.064801,-2.216010,0.005363,0.014321,-0.000590,0.003487,0.000893
65.155000,0.121777,0.056244,-2.214476,0.005677,0.013977,-0.001063,0.002838,0.002838
65.160000,0.127813,0.071049,-2.205105,0.004906,0.013779,-0.001090,0.002514,-0.000404
65.165000,0.099798,0.066320,-2.183917,0.004101,0.013864,-0.000823,0.001866,-0.001377
65.170000,0.101819,0.061112,-2.220142,0.004825,0.014787,-0.000674,0.002190,0.000244
65.175000,0.139963,0.087587,-2.197871,0.004666,0.014504,-0.000711,0.003163,-0.002026
65.180000,0.103658,0.076091,-2.163882,0.005140,0.014404,-0.000947,0.003163,-0.002350
65.185000,0.115721,0.052639,-2.174089,0.005433,0.014260,-0.000978,0.003811,-0.001377
65.190000,0.099826,0.057512,-2.233660,0.004803,0.014360,-0.000764,0.004460,-0.003323
65.195000,0.105767,0.074678,-2.217950,0.004512,0.013880,-0.001015,0.003163,-0.002026
65.200000,0.111700,0.080601,-2.215081,0.004821,0.014116,-0.001147,0.002514,0.000568
65.205000,0.109724,0.065508,-2.194310,0.004937,0.014462,-0.000951,0.002190,-0.001053
65.210000,0.136081,0.083275,-2.233635,0.005113,0.014305,-0.000518,0.002838,-0.001377
65.215000,0.131846,0.080676,-2.191177,0.005149,0.014354,-0.000882,0.003163,0.000893
65.220000,0.085548,0.053856,-2.153550,0.005126,0.014351,-0.001016,0.002514,-0.000404
65.225000,0.115872,0.057347,-2.240960,0.005119,0.013797,-0.000931,0.002838,0.001866
65.230000,0.123902,0.076016,-2.193813,0.005175,0.013877,-0.000778,0.002838,0.001866
65.235000,0.101825,0.072669,-2.230509,0.004694,0.014288,-0.000788,0.002190,-0.000080
65.240000,0.115741,0.064165,-2.215034,0.004781,0.014183,-0.001094,0.003811,-0.000729
65.245000,0.135933,0.085596,-2.234512,0.005356,0.014385,-0.000825,0.003163,0.004136
65.250000,0.127990,0.067049,-2.236877,0.005547,0.014326,-0.000636,0.002838,0.000568
65.255000,0.107878,0.050135,-2.213866,0.004480,0.013988,-0.000768,0.004136,0.002514
65.260000,0.095647,0.073816,-2.194052,0.004940,0.014456,-0.000981,0.002190,0.001866
65.265000,0.135957,0.075570,-2.177695,0.004837,0.013287,-0.000864,0.002514,-0.002674
65.270000,0.111981,0.068819,-2.189837,0.004347,0.013818,-0.000537,0.002838,-0.002350
65.275000,0.111915,0.064329,-2.230533,0.004739,0.013903,-0.000762,0.001866,-0.000729
65.280000,0.125764,0.070175,-2.184538,0.005284,0.014447,-0.000970,0.003163,-0.005269
65.285000,0.125806,0.048700,-2.144178,0.004894,0.013959,-0.000896,0.002514,-0.002674
65.290000,0.089766,0.039719,-2.169510,0.004676,0.014117,-0.000688,0.003163,-0.001053
65.295000,0.113720,0.058033,-2.154453,0.004710,0.013779,-0.001041,0.003487,-0.002999
65.300000,0.125703,0.067324,-2.134742,0.005176,0.013453,-0.001173,0.002514,-0.000729
65.305000,0.111718,0.075648,-2.171357,0.004473,0.013980,-0.001037,0.003163,-0.000729
65.310000,0.119893,0.064198,-2.217632,0.004735,0.013967,-0.000842,0.001866,-0.002026
65.315000,0.155970,0.087247,-2.185314,0.004935,0.013692,-0.000963,0.002838,-0.000729
65.320000,0.125741,0.060257,-2.144809,0.004810,0.013708,-0.001091,0.002838,0.001217
65.325000,0.099750,0.057332,-2.163162,0.004999,0.014187,-0.000760,0.003163,-0.001377
65.330000,0.119858,0.061995,-2.207387,0.005194,0.013962,-0.000868,0.003487,0.003487
65.335000,0.133820,0.074303,-2.195547,0.004684,0.013497,-0.001174,0.003811,0.004136
65.340000,0.117639,0.069732,-2.172138,0.004578,0.014197,-0.001231,0.002514,0.000244
65.345000,0.121622,0.055477,-2.162510,0.004453,0.014098,-0.001319,0.001866,0.003487
65.350000,0.146034,0.069777,-2.218313,0.004517,0.013901,-0.000806,0.003163,0.002514
65.355000,0.111740,0.082829,-2.160785,0.004842,0.013890,-0.000949,0.003487,-0.001053
65.360000,0.099627,0.045330,-2.116891,0.004799,0.014329,-0.000901,0.004136,0.000244
65.365000,0.113684,0.067209,-2.158389,0.004426,0.013586,-0.001182,0.003163,-0.000080
65.370000,0.107846,0.073307,-2.194101,0.004413,0.013316,-0.000906,0.002838,-0.002350
65.375000,0.095798,0.068932,-2.196847,0.004539,0.013854,-0.000794,0.002190,0.000568
65.380000,0.121677,0.055427,-2.165673,0.004266,0.013989,-0.001237,0.002190,-0.001053
65.385000,0.107821,0.080664,-2.200591,0.004642,0.014083,-0.000812,0.001866,-0.004296
65.390000,0.115963,0.064307,-2.193140,0.004885,0.013847,-0.000590,0.003163,-0.002026
65.395000,0.087669,0.057518,-2.169700,0.004959,0.014615,-0.000761,0.002514,-0.000729
65.400000,0.089487,0.060632,-2.157845,0.004967,0.014052,-0.001269,0.003811,-0.002674
65.405000,0.115808,0.063507,-2.168254,0.003842,0.013417,-0.001019,0.002514,0.002514
65.410000,0.087723,0.064248,-2.193593,0.004424,0.014013,-0.000853,0.002190,-0.001053
65.415000,0.123855,0.054468,-2.167733,0.004452,0.013865,-0.000871,0.000244,0.000244
65.420000,0.137736,0.076489,-2.138922,0.004468,0.014105,-0.001137,0.002514,0.002838
65.425000,0.125865,0.081250,-2.107018,0.004507,0.013505,-0.000749,0.003163,0.001541
65.430000,0.133923,0.063145,-2.180508,0.005294,0.014264,-0.000718,0.003163,0.000568
65.435000,0.119611,0.061407,-2.141984,0.004817,0.013853,-0.001288,0.002838,0.002190
65.440000,0.125655,0.071599,-2.142535,0.004395,0.013323,-0.001374,0.003163,0.000244
65.445000,0.119615,0.063562,-2.128762,0.004407,0.013883,-0.001261,0.002838,-0.001702
65.450000,0.121747,0.065012,-2.154726,0.004649,0.013897,-0.001035,0.002190,0.003487
65.455000,0.161995,0.071502,-2.142165,0.004290,0.013447,-0.000940,0.003163,-0.001053
65.460000,0.153817,0.069132,-2.091993,0.004802,0.013237,-0.001136,0.002514,-0.002026
65.465000,0.117739,0.036570,-2.094018,0.004509,0.013431,-0.000962,0.003163,0.000244
65.470000,0.129913,0.064906,-2.130440,0.004744,0.013295,-0.000783,0.003811,-0.002350
65.475000,0.129678,0.071625,-2.145884,0.004534,0.013271,-0.001373,0.002514,-0.003323
65.480000,0.125736,0.083391,-2.121712,0.004136,0.013732,-0.001059,0.002514,-0.000729
65.485000,0.147956,0.070596,-2.138029,0.004483,0.013635,-0.000830,0.001541,-0.002350
65.490000,0.142132,0.076850,-2.180231,0.004518,0.013723,-0.000467,0.002838,-0.003972
65.495000,0.149986,0.062497,-2.100353,0.005150,0.013258,-0.000717,0.002514,0.000244
65.500000,0.113792,0.055621,-2.140552,0.004653,0.013476,-0.000903,0.002838,-0.001053
65.505000,0.111812,0.066659,-2.170075,0.005275,0.013809,-0.000812,0.003811,-0.002999
65.510000,0.150180,0.083753,-2.149845,0.004929,0.013006,-0.000464,0.002514,0.002514
65.515000,0.133970,0.083643,-2.160934,0.004227,0.013686,-0.000721,0.002838,-0.001053
65.520000,0.137789,0.067228,-2.155329,0.004653,0.013970,-0.001085,0.002190,0.000244
65.525000,0.170029,0.078849,-2.145158,0.004891,0.013778,-0.000845,0.002514,0.004784
65.530000,0.125968,0.065224,-2.160018,0.004794,0.013733,-0.000614,0.002190,0.000244
65.535000,0.129929,0.050822,-2.123625,0.004578,0.013523,-0.000701,0.002838,-0.000729
65.540000,0.117684,0.060055,-2.104456,0.004629,0.013422,-0.001095,0.003811,0.006081
65.545000,0.145877,0.069118,-2.104873,0.004662,0.012761,-0.001060,0.002514,0.003163
65.550000,0.113851,0.079067,-2.150452,0.004354,0.013552,-0.000786,0.001866,0.000244
65.555000,0.157905,0.059805,-2.139073,0.004464,0.013501,-0.001084,0.002514,0.002838
65.560000,0.159725,0.074913,-2.069199,0.004878,0.013557,-0.001268,0.003163,-0.002999
65.565000,0.145919,0.069266,-2.070509,0.004860,0.013031,-0.000802,0.003487,-0.002999
65.570000,0.127926,0.056810,-2.123350,0.004799,0.013529,-0.000671,0.002514,0.001217
65.575000,0.141826,0.069357,-2.125050,0.004665,0.013447,-0.001057,0.003487,-0.002999
65.580000,0.139763,0.067777,-2.095476,0.004235,0.013049,-0.001203,0.002838,-0.002026
65.585000,0.123877,0.082593,-2.147293,0.004510,0.013685,-0.000779,0.002838,0.000893
65.590000,0.121954,0.056063,-2.186688,0.005027,0.013870,-0.000645,0.001866,-0.003647
65.595000,0.154153,0.086085,-2.163838,0.004656,0.013538,-0.000516,0.002514,-0.002674
65.600000,0.129920,0.067371,-2.133587,0.004945,0.013348,-0.000753,0.003163,0.000568
65.605000,0.125860,0.072421,-2.153561,0.005348,0.013862,-0.000775,0.003163,-0.001702
65.610000,0.138057,0.070111,-2.237603,0.004991,0.013777,-0.000724,0.002838,-0.000729
65.615000,0.117883,0.065069,-2.194360,0.004366,0.013594,-0.000875,0.002514,0.001866
65.620000,0.095701,0.078247,-2.177175,0.004636,0.013931,-0.000929,0.002514,-0.002674
65.625000,0.127899,0.080779,-2.166839,0.005158,0.014484,-0.000628,0.001217,0.000893
65.630000,0.128055,0.085516,-2.199791,0.004806,0.014377,-0.000407,0.002190,0.004136
65.635000,0.126059,0.067607,-2.189965,0.004523,0.013737,-0.000504,0.003163,0.000244
65.640000,0.137829,0.074460,-2.141212,0.004977,0.014072,-0.000910,0.002190,0.000568
65.645000,0.117825,0.060513,-2.170778,0.004628,0.014033,-0.000841,0.003163,0.002514
65.650000,0.123955,0.049777,-2.194285,0.004190,0.013733,-0.000765,0.002514,-0.001702
65.655000,0.085674,0.056026,-2.163318,0.004480,0.014191,-0.000825,0.002190,-0.001702
65.660000,0.091489,0.071190,-2.141009,0.004885,0.014339,-0.001178,0.002514,0.001541
65.665000,0.125962,0.081465,-2.143441,0.004412,0.013784,-0.000581,0.003163,-0.002674
65.670000,0.133972,0.062470,-2.164327,0.004395,0.013252,-0.000815,0.002514,-0.001702
65.675000,0.129792,0.079604,-2.201359,0.005516,0.014198,-0.001024,0.002190,-0.000080
65.680000,0.119784,0.068450,-2.137580,0.004624,0.013547,-0.000953,0.003487,-0.004620
65.685000,0.119870,0.047555,-2.187591,0.004603,0.013725,-0.000876,0.002838,-0.001702
65.690000,0.105809,0.063115,-2.193690,0.004833,0.013989,-0.000817,0.002190,-0.000080
65.695000,0.133986,0.083929,-2.156933,0.004842,0.013706,-0.000633,0.002190,-0.002674
65.700000,0.125831,0.079310,-2.164203,0.004912,0.014031,-0.000859,0.003163,-0.001377
65.705000,0.141793,0.062717,-2.175473,0.005047,0.014029,-0.001139,0.002514,0.002190
65.710000,0.147951,0.083153,-2.211260,0.005622,0.014258,-0.000847,0.002514,-0.001702
65.715000,0.137976,0.074685,-2.194221,0.004974,0.013965,-0.000746,0.002838,0.000568
65.720000,0.129765,0.067328,-2.158347,0.004797,0.013822,-0.001088,0.002514,0.002514
65.725000,0.123741,0.075540,-2.137908,0.004799,0.013768,-0.001031,0.001866,0.000244
65.730000,0.123998,0.092699,-2.189460,0.005409,0.014059,-0.000489,0.002190,0.002838
65.735000,0.134003,0.105118,-2.166960,0.004625,0.014114,-0.000541,0.003811,0.003811
65.740000,0.151765,0.068268,-2.139187,0.005120,0.013608,-0.001275,0.002190,0.001866
65.745000,0.157996,0.081519,-2.161268,0.005285,0.013787,-0.000819,0.001217,0.002190
65.750000,0.127906,0.049843,-2.164003,0.004896,0.013452,-0.000844,0.004136,0.001866
65.755000,0.133804,0.060091,-2.141599,0.004758,0.013359,-0.001092,0.002514,-0.002350
65.760000,0.127825,0.070930,-2.120473,0.005013,0.013715,-0.000832,0.002514,-0.000729
65.765000,0.125818,0.081533,-2.120342,0.005117,0.013638,-0.000830,0.002838,-0.000729
65.770000,0.139911,0.068720,-2.154171,0.005041,0.014118,-0.000771,0.003163,-0.002350
65.775000,0.155843,0.070729,-2.152261,0.005225,0.013639,-0.001161,0.003487,-0.001053
65.780000,0.123608,0.056951,-2.124746,0.005594,0.013795,-0.001255,0.002190,-0.002350
65.785000,0.151759,0.066101,-2.162671,0.005294,0.013830,-0.001303,0.002514,-0.003972
65.790000,0.143932,0.044953,-2.168170,0.004907,0.013336,-0.000982,0.002838,-0.001377
65.795000,0.093624,0.062932,-2.147145,0.004700,0.014029,-0.000987,0.002514,-0.000404
65.800000,0.133730,0.072071,-2.104339,0.005345,0.013814,-0.001023,0.002514,-0.001377
65.805000,0.119559,0.089660,-2.115089,0.004831,0.014474,-0.001189,0.003163,0.002190
